t;RKN
69,20;4,91010915218444
69,30;4,712254346181
69,40;4,4535042585346
69,50;4,13966885328901
69,60;3,777795062505
69,70;3,37600854114541
69,80;2,94333119704075
69,90;2,48947859365667
70,00;2,02464177539419
70,10;1,55925841498807
70,20;1,10377842237081
70,30;0,668429278754576
70,40;0,262986365857543
70,50;-0,1034465519749
70,60;-0,422641763009498
70,70;-0,68743236969675
70,80;-0,891873227365983
70,90;-1,03137444583561
71,00;-1,10280445589712
71,10;-1,10456032612683
71,20;-1,03660375095373
71,30;-0,900461901847907
71,40;-0,699193122578927
71,50;-0,437318239005503
71,60;-0,120719026066884
71,70;0,243493887789635
71,80;0,647140712155949
71,90;1,08115619586405
72,00;1,53579321232848
72,10;2,00084165697651
72,20;2,46585774084878
72,30;2,92039853098948
72,40;3,35425647042489
72,50;3,7576886109979
72,60;4,12163541107336
72,70;4,43792418448768
72,80;4,69945263182357
72,90;4,90034833240442
73,00;5,03610061527826
73,10;5,10366184777287
73,20;5,10151586702141
73,30;5,02971201775688
73,40;4,88986403208265
73,50;4,68511377649801
73,60;4,42006068046113
73,70;4,10065843148653
73,80;3,73408125689229
73,90;3,32856279532517
74,00;2,89321117675906
74,10;2,43780446396139
74,20;1,9725710494527
74,30;1,50795993984312
74,40;1,05440608652741
74,50;0,622096032958544
74,60;0,220739141600086
74,70;-0,140650461660725
74,80;-0,453956328558719
74,90;-0,712141968554458
75,00;-0,909408874376735
75,10;-1,04132674410024
75,20;-1,1049329752706
75,30;-1,0987991966823
75,40;-1,02306334368704
75,50;-0,879426556737254
75,60;-0,671114972871116
75,70;-0,402807268281952
75,80;-0,080529579278021
75,90;0,288479838444581
76,00;0,695933172676061
76,10;1,13267918881959
76,20;1,58890875501335
76,30;2,05437514250878
76,40;2,51862415374412
76,50;2,97122890984318
76,60;3,40202402462931
76,70;3,80133390602325
76,80;4,16019005758238
76,90;4,47053249997486
77,00;4,72539078881821
77,10;4,91904056353782
77,20;5,04713211142671
77,30;5,10678805957205
77,40;5,09666800064121
77,50;5,01699860112179
77,60;4,869568515806
77,70;4,65768822269369
77,80;4,38611568030715
77,90;4,06094947697362
78,00;3,68949187169962
78,10;3,28008480243857
78,20;2,84192254465506
78,30;2,38484522748052
78,40;1,9191178446593
78,50;1,45519972324702
78,60;1,00350962732762
78,70;0,574191772049827
78,80;0,17688800284545
78,90;-0,17947874375967
79,00;-0,486904834687052
79,10;-0,738485689714332
79,20;-0,928570848908374
79,30;-1,05289087554102
79,40;-1,1086532444582
79,50;-1,09460506239168
79,60;-1,01106121158503
79,70;-0,85989728462363
79,80;-0,644507469072232
79,90;-0,369728327677388
80,00;-0,0417301858054462
80,10;0,332121434738702
80,20;0,743431223670359
80,30;1,18296261730748
80,40;1,64084522673381
80,50;2,10679650069745
80,60;2,57035264521343
80,70;3,02110361394819
80,80;3,44892689203776
80,90;3,84421482308283
81,00;4,19809037406458
81,10;4,50260649257907
81,20;4,75092457926335
81,30;4,93746806730874
81,40;5,05804765999232
81,50;5,10995541365214
81,60;5,09202555319075
81,70;5,00466065430231
81,80;4,84982260440289
81,90;4,63098854523339
82,00;4,35307278653698
82,10;4,02231644442558
82,20;3,64614728288094
82,30;3,23301290600624
82,40;2,79219104712705
82,50;2,33358121519382
82,60;1,86748237761189
82,70;1,40436167221602
82,80;0,95461934257196
82,90;0,528355175604233
83,00;0,135141686810544
83,10;-0,216190853211641
83,20;-0,517752723129638
83,30;-0,762771932684779
83,40;-0,945746302864612
83,50;-1,06256702908228
83,60;-1,11061095243447
83,70;-1,08879946685516
83,80;-0,997622739264593
83,90;-0,839128698804814
84,00;-0,616877042459138
84,10;-0,33585929000599
84,20;-0,00238668371188905
84,30;0,376051549697748
84,40;0,790956391656124
84,50;1,23300990171807
84,60;1,69228447834536
84,70;2,15846581097678
84,80;2,62108451637245
84,90;3,06975125719497
85,00;3,4943900625902
85,10;3,8854646109122
85,20;4,23419239279505
85,30;4,53274194495768
85,40;4,77440872532499
85,50;4,9537656797203
85,60;5,06678511875826
85,70;5,11092916787948
85,80;5,08520675924858
85,90;4,99019588563509
86,00;4,82803061653775
86,10;4,60235316817657
86,20;4,31823210379102
86,30;3,98204850132209
86,40;3,60135264493839
86,50;3,18469445883535
86,60;2,74143149142728
86,70;2,2815187622193
86,80;1,81528519096917
86,90;1,35320163007938
87,00;0,905645709730668
87,10;0,482668776844078
87,20;0,0937701619331716
87,30;-0,252316156663653
87,40;-0,547817700102234
87,50;-0,786098042853048
87,60;-0,9618058529193
87,70;-1,07099507133252
87,80;-1,1112135319579
87,90;-1,08155803140704
88,00;-0,982694612316541
88,10;-0,816843604486306
88,20;-0,587729759836049
88,30;-0,300498601058379
88,40;0,03839913738389
88,50;0,421352380689613
88,60;0,839760644058418
88,70;1,28422718318701
88,80;1,74477002715487
88,90;2,21104615433092
89,00;2,67258377676844
89,10;3,11901751645613
89,20;3,54032119184847
89,30;3,9270329867668
89,40;4,27046794483874
89,50;4,56291301728526
89,60;4,79780028368024
89,70;4,96985445549621
89,80;5,07521134980483
89,90;5,11150467244978
90,00;5,07791916171258
90,10;4,9752088989644
90,20;4,80568037507319
90,30;4,57314069284763
90,40;4,28281206877049
90,50;3,94121455412183
90,60;3,55601960931851
90,70;3,1358778198725
90,80;2,6902246230964
90,90;2,22906840851747
91,00;1,76276575081259
91,10;1,30178882305382
91,20;0,856490213669953
91,30;0,436870428837708
91,40;0,0523533017092698
91,50;-0,288425647686432
91,60;-0,577813148874063
91,70;-0,809310058284325
91,80;-0,977717317517302
91,90;-1,07925271459164
92,00;-1,11163582595579
92,10;-1,07413923162876
92,20;-0,967604853270089
92,30;-0,794425048243029
92,40;-0,558488884238851
92,50;-0,265094801000603
92,60;0,0791683794419503
92,70;0,466569421789455
92,80;0,888408302693121
92,90;1,3352115929449
93,00;1,79694520878898
93,10;2,26323975443161
93,20;2,72362339505385
93,30;3,16775703051168
93,40;3,58566648823767
93,50;3,96796652079954
93,60;4,30607157761892
93,70;4,59238861737594
93,80;4,82048763095108
93,90;4,98524604532758
94,00;5,0829637654533
94,10;5,11144627046756
94,20;5,07005389812721
94,30;4,95971621060475
94,40;4,78291111902726
94,50;4,54360923556624
94,60;4,24718470280169
94,70;3,90029450293079
94,80;3,51072895726526
94,90;3,08723677346511
95,00;2,63932856955821
95,10;2,17706328716016
95,20;1,71082229057974
95,30;1,25107622504379
95,40;0,808149869889664
95,50;0,391990267602104
95,60;0,0119433360032497
95,70;-0,323456019608658
95,80;-0,606675580755575
95,90;-0,831354971931582
96,00;-0,992448499739366
96,10;-1,08633846716294
96,20;-1,11091641819215
96,30;-1,06563048822891
96,40;-0,951497796895031
96,50;-0,771081604932883
96,60;-0,5284337482116
96,70;-0,229003641651559
96,80;0,120484103353483
96,90;0,51218069956534
97,00;0,937289450982412
97,10;1,38626330779399
97,20;1,84901927255051
97,30;2,31516484245146
97,40;2,77423140234859
97,50;3,2159093269647
97,60;3,63027951244442
97,70;4,00803613754315
97,80;4,34069565172514
97,90;4,62078729675588
98,00;4,84202088309278
98,10;4,99942805318677
98,20;5,08947385923456
98,30;5,11013614959537
98,40;5,06095098103388
98,50;4,94302303693825
98,60;4,75900081755219
98,70;4,51301715940484
98,80;4,21059641975343
98,90;3,85853041048543
99,00;3,46472586774627
99,10;3,03802688280458
99,20;2,58801628198311
99,30;2,12480041624132
99,40;1,65878219357861
99,50;1,20042745146747
99,60;0,760029916093347
99,70;0,347480026914857
99,80;-0,0279571817497566
99,90;-0,357850153806122
100,00;-0,634790166262047
